label,backend,threads,sample,N,rows,cols,seed,repeat,success,attempts,collapses,propagations,rules_s,solve_s,total_s
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5534,0.000559654,0.0130665,0.0130789
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,6046,0.000559654,0.0128768,0.0128886
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5870,0.000559654,0.0245559,0.0250161
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5489,0.000559654,0.0211662,0.0211828
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,6084,0.000559654,0.0207162,0.0207327
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,32,32,1,0,1,1,22,5638,0.000559654,0.00240554,0.00242198
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,32,32,2,1,1,1,17,5259,0.000559654,0.00216512,0.00217418
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,32,32,3,2,1,1,17,6709,0.000559654,0.00259298,0.00260097
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,20789,0.000559654,0.0611446,0.0611719
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,22450,0.000559654,0.0683148,0.0683414
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,19995,0.000559654,0.0621835,0.062213
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,30951,0.000559654,0.0163549,0.0163757
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,31741,0.000559654,0.0172542,0.0172587
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,31301,0.000559654,0.0153093,0.0153141
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,26393,0.000559654,0.0113171,0.0114716
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,27782,0.000559654,0.0115474,0.0115544
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,26090,0.000559654,0.0102634,0.0102698
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,26031,0.000559654,0.00900209,0.00911948
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,27442,0.000559654,0.00958639,0.00959304
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,25201,0.000559654,0.00895883,0.00896865
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,27264,0.000559654,0.0207728,0.0209023
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,28533,0.000559654,0.0222704,0.0222771
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,26795,0.000559654,0.0202759,0.020283
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,27178,0.000559654,0.0557673,0.0559668
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,28524,0.000559654,0.057953,0.0579738
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,26972,0.000559654,0.0518731,0.0518933
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,27133,0.000559654,0.0916324,0.0921838
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,28509,0.000559654,0.0996231,0.0996465
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,26980,0.000559654,0.0881801,0.0882032
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,64,64,1,0,1,1,38,30951,0.000559654,0.0147979,0.0148209
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,64,64,2,1,1,1,41,31741,0.000559654,0.0151699,0.0152055
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,64,64,3,2,1,1,37,31301,0.000559654,0.0144723,0.0144999
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,95296,0.000559654,0.260208,0.26035
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,88906,0.000559654,0.227645,0.227662
smooth_N3,kokkos,-1,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,88879,0.000559654,0.22904,0.229105
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,152317,0.000559654,0.0963369,0.0964223
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,150836,0.000559654,0.0916127,0.0916266
smooth_N3,omp,1,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,150708,0.000559654,0.089565,0.0895777
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,124576,0.000559654,0.0620671,0.0621962
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,119660,0.000559654,0.0578443,0.0578701
smooth_N3,omp,2,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,119812,0.000559654,0.0567623,0.0567846
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,120723,0.000559654,0.0457547,0.0458746
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,115282,0.000559654,0.0412069,0.0412273
smooth_N3,omp,4,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,114866,0.000559654,0.040705,0.0407251
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,128273,0.000559654,0.0954282,0.0955744
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,123760,0.000559654,0.0889487,0.0889695
smooth_N3,omp,8,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,124194,0.000559654,0.089433,0.0894537
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,127333,0.000559654,0.232471,0.2327
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,123155,0.000559654,0.211055,0.211124
smooth_N3,omp,16,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,123302,0.000559654,0.211649,0.211712
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,127799,0.000559654,0.405125,0.405718
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,123270,0.000559654,0.373271,0.373338
smooth_N3,omp,32,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,123492,0.000559654,0.376276,0.376341
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,128,128,1,0,1,1,91,152317,0.000559654,0.0937041,0.093767
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,128,128,2,1,1,1,81,150836,0.000559654,0.0916896,0.0917678
smooth_N3,serial,1,samples/multivalue_smooth.txt,3,128,128,3,2,1,1,81,150708,0.000559654,0.0894724,0.089547
